,0,1,2,3,4
328,18-11-2018,4:30pm to 5:00pm,0,0,Not Confirmed
329,18-11-2018,5:00pm to 5:30pm,0,0,Not Confirmed
330,18-11-2018,5:30pm to 6:00pm,0,0,Not Confirmed
331,18-11-2018,6:00pm to 6:30pm,0,0,Not Confirmed
332,18-11-2018,6:30pm to 7:00pm,0,0,Not Confirmed
333,18-11-2018,7:00pm to 7:30pm,0,0,Not Confirmed
334,18-11-2018,7:30pm to 8:00pm,0,0,Not Confirmed
335,18-11-2018,8:00pm to 8:30pm,0,0,Not Confirmed
336,18-11-2018,8:30pm to 9:00pm,0,0,Not Confirmed
337,18-11-2018,9:00pm to 9:30pm,0,0,Not Confirmed
338,18-11-2018,9:30pm to 10:00pm,0,0,Not Confirmed
339,18-11-2018,10:00pm to 10:30pm,0,0,Not Confirmed
340,18-11-2018,10:30pm to 11:00pm,0,0,Not Confirmed
341,18-11-2018,11:00pm to 11:30pm,0,0,Not Confirmed
342,18-11-2018,11:30pm to 11:59pm,0,0,Not Confirmed
343,19-11-2018,12:00am to 12:30am,0,0,Not Confirmed
344,19-11-2018,12:30am to 1:00am,0,0,Not Confirmed
345,19-11-2018,1:00am to 1:30am,0,0,Not Confirmed
346,19-11-2018,1:30am to 2:00am,0,0,Not Confirmed
347,19-11-2018,2:00am to 2:30am,0,0,Not Confirmed
348,19-11-2018,2:30am to 3:00am,0,0,Not Confirmed
349,19-11-2018,3:00am to 3:30am,0,0,Not Confirmed
350,19-11-2018,8:30am to 9:00am,Bass L34D,Sari.Dates@yale.edu,Confirmed
351,19-11-2018,9:00am to 9:30am,Bass L34D,Jane.Luk@yale.edu,Confirmed
352,19-11-2018,9:30am to 10:00am,Bass L34D,Lorna.Casiano@yale.edu,Confirmed
353,19-11-2018,10:00am to 10:30am,Bass L34D,Temika.Paugh@yale.edu,Confirmed
354,19-11-2018,10:30am to 11:00am,Bass L34D,Julianne.Huffman@yale.edu,Confirmed
355,19-11-2018,11:00am to 11:30am,Bass L34D,Sherilyn.Colorado@yale.edu,Confirmed
356,19-11-2018,11:30am to 12:00pm,Bass L34D,Janet.Colorado@yale.edu,Confirmed
357,19-11-2018,12:00pm to 12:30pm,Bass L34D,Jane.Casiano@yale.edu,Confirmed
358,19-11-2018,12:30pm to 1:00pm,Bass L34D,Temika.Dates@yale.edu,Confirmed
359,19-11-2018,1:00pm to 1:30pm,Bass L34D,Janet.Casiano@yale.edu,Confirmed
360,19-11-2018,1:30pm to 2:00pm,Bass L34D,Odell.Henn@yale.edu,Confirmed
361,19-11-2018,2:00pm to 2:30pm,Bass L34D,Regine.Takacs@yale.edu,Confirmed
362,19-11-2018,2:30pm to 3:00pm,Bass L34D,Portia.Luk@yale.edu,Confirmed
363,19-11-2018,3:00pm to 3:30pm,Bass L34D,Trinity.Ballinger@yale.edu,Confirmed
364,19-11-2018,3:30pm to 4:00pm,Bass L34D,Devon.Dates@yale.edu,Confirmed
365,19-11-2018,4:00pm to 4:30pm,Bass L34D,Joleen.Bungard@yale.edu,Confirmed
366,19-11-2018,4:30pm to 5:00pm,0,0,Not Confirmed
367,19-11-2018,5:00pm to 5:30pm,0,0,Not Confirmed
368,19-11-2018,5:30pm to 6:00pm,0,0,Not Confirmed
369,19-11-2018,6:00pm to 6:30pm,0,0,Not Confirmed
370,19-11-2018,6:30pm to 7:00pm,0,0,Not Confirmed
371,19-11-2018,7:00pm to 7:30pm,0,0,Not Confirmed
372,19-11-2018,7:30pm to 8:00pm,0,0,Not Confirmed
373,19-11-2018,8:00pm to 8:30pm,0,0,Not Confirmed
374,19-11-2018,8:30pm to 9:00pm,0,0,Not Confirmed
375,19-11-2018,9:00pm to 9:30pm,0,0,Not Confirmed
376,19-11-2018,9:30pm to 10:00pm,0,0,Not Confirmed
377,19-11-2018,10:00pm to 10:30pm,0,0,Not Confirmed
378,19-11-2018,10:30pm to 11:00pm,0,0,Not Confirmed
379,19-11-2018,11:00pm to 11:30pm,0,0,Not Confirmed
380,19-11-2018,11:30pm to 11:59pm,0,0,Not Confirmed
381,20-11-2018,12:00am to 12:30am,0,0,Not Confirmed
382,20-11-2018,12:30am to 1:00am,0,0,Not Confirmed
383,20-11-2018,1:00am to 1:30am,0,0,Not Confirmed
384,20-11-2018,1:30am to 2:00am,0,0,Not Confirmed
385,20-11-2018,2:00am to 2:30am,0,0,Not Confirmed
386,20-11-2018,2:30am to 3:00am,0,0,Not Confirmed
387,20-11-2018,3:00am to 3:30am,0,0,Not Confirmed
388,20-11-2018,8:30am to 9:00am,Bass L30D,Devona.Mento@yale.edu,Confirmed
389,20-11-2018,9:00am to 9:30am,Bass L30D,Lorna.Casiano@yale.edu,Confirmed
390,20-11-2018,9:30am to 10:00am,Bass L30D,Jane.Saad@yale.edu,Confirmed
391,20-11-2018,10:00am to 10:30am,Bass L30D,Sherilyn.Saad@yale.edu,Confirmed
392,20-11-2018,10:30am to 11:00am,Bass L30D,Jane.Huffman@yale.edu,Confirmed
393,20-11-2018,11:00am to 11:30am,Bass L30D,Trinity.Henn@yale.edu,Confirmed
394,20-11-2018,11:30am to 12:00pm,Bass L30D,Devona.Bungard@yale.edu,Confirmed
395,20-11-2018,12:00pm to 12:30pm,Bass L30D,Brenton.Huffman@yale.edu,Confirmed
396,20-11-2018,12:30pm to 1:00pm,Bass L30D,Nakesha.Mento@yale.edu,Confirmed
397,20-11-2018,1:00pm to 1:30pm,Bass L30D,Sherilyn.Mento@yale.edu,Confirmed
398,20-11-2018,1:30pm to 2:00pm,Bass L30D,Imogene.Ballinger@yale.edu,Confirmed
399,20-11-2018,2:00pm to 2:30pm,Bass L30D,Jane.Stanhope@yale.edu,Confirmed
400,20-11-2018,2:30pm to 3:00pm,Bass L30D,Janet.Dates@yale.edu,Confirmed
401,20-11-2018,3:00pm to 3:30pm,Bass L30D,Jane.Paugh@yale.edu,Confirmed
402,20-11-2018,3:30pm to 4:00pm,Bass L30D,Jane.Ballinger@yale.edu,Confirmed
403,20-11-2018,4:00pm to 4:30pm,Bass L30D,Odell.Bungard@yale.edu,Confirmed
404,20-11-2018,4:30pm to 5:00pm,0,0,Not Confirmed
405,20-11-2018,5:00pm to 5:30pm,0,0,Not Confirmed
406,20-11-2018,5:30pm to 6:00pm,0,0,Not Confirmed
407,20-11-2018,6:00pm to 6:30pm,0,0,Not Confirmed
408,20-11-2018,6:30pm to 7:00pm,0,0,Not Confirmed
409,20-11-2018,7:00pm to 7:30pm,0,0,Not Confirmed
410,20-11-2018,7:30pm to 8:00pm,0,0,Not Confirmed
411,20-11-2018,8:00pm to 8:30pm,0,0,Not Confirmed
412,20-11-2018,8:30pm to 9:00pm,0,0,Not Confirmed
413,20-11-2018,9:00pm to 9:30pm,0,0,Not Confirmed
414,20-11-2018,9:30pm to 10:00pm,0,0,Not Confirmed
415,20-11-2018,10:00pm to 10:30pm,0,0,Not Confirmed
416,20-11-2018,10:30pm to 11:00pm,0,0,Not Confirmed
417,20-11-2018,11:00pm to 11:30pm,0,0,Not Confirmed
418,20-11-2018,11:30pm to 11:59pm,0,0,Not Confirmed
419,21-11-2018,12:00am to 12:30am,0,0,Not Confirmed
420,21-11-2018,12:30am to 1:00am,0,0,Not Confirmed
421,21-11-2018,1:00am to 1:30am,0,0,Not Confirmed
422,21-11-2018,1:30am to 2:00am,0,0,Not Confirmed
423,21-11-2018,2:00am to 2:30am,0,0,Not Confirmed
424,21-11-2018,2:30am to 3:00am,0,0,Not Confirmed
425,21-11-2018,3:00am to 3:30am,0,0,Not Confirmed
426,21-11-2018,8:30am to 9:00am,Bass L30A,Lorna.Luk@yale.edu,Confirmed
427,21-11-2018,9:00am to 9:30am,Bass L30A,Theodore.Mento@yale.edu,Confirmed
428,21-11-2018,9:30am to 10:00am,Bass L30A,Chantel.Takacs@yale.edu,Confirmed
429,21-11-2018,10:00am to 10:30am,Bass L30A,Julianne.Dates@yale.edu,Confirmed
430,21-11-2018,10:30am to 11:00am,Bass L30A,Caren.Huffman@yale.edu,Confirmed
431,21-11-2018,11:00am to 11:30am,Bass L30A,Temika.Luk@yale.edu,Confirmed
432,21-11-2018,11:30am to 12:00pm,Bass L30A,Devon.Henn@yale.edu,Confirmed
433,21-11-2018,12:00pm to 12:30pm,Bass L30A,Temika.Huffman@yale.edu,Confirmed
434,21-11-2018,12:30pm to 1:00pm,Bass L30A,Regine.Saad@yale.edu,Confirmed
435,21-11-2018,1:00pm to 1:30pm,Bass L30A,Devona.Luk@yale.edu,Confirmed
436,21-11-2018,1:30pm to 2:00pm,Bass L30A,Brenton.Dates@yale.edu,Confirmed
437,21-11-2018,2:00pm to 2:30pm,Bass L30A,Maurita.Huffman@yale.edu,Confirmed
438,21-11-2018,2:30pm to 3:00pm,Bass L30A,Chantel.Stanhope@yale.edu,Confirmed
439,21-11-2018,3:00pm to 3:30pm,Bass L30A,Devon.Colorado@yale.edu,Confirmed
440,21-11-2018,3:30pm to 4:00pm,Bass L30A,Onita.Paugh@yale.edu,Confirmed
441,21-11-2018,4:00pm to 4:30pm,Bass L30A,Julianne.Mento@yale.edu,Confirmed
442,21-11-2018,4:30pm to 5:00pm,0,0,Not Confirmed
443,21-11-2018,5:00pm to 5:30pm,0,0,Not Confirmed
444,21-11-2018,5:30pm to 6:00pm,0,0,Not Confirmed
445,21-11-2018,6:00pm to 6:30pm,0,0,Not Confirmed
446,21-11-2018,6:30pm to 7:00pm,0,0,Not Confirmed
447,21-11-2018,7:00pm to 7:30pm,0,0,Not Confirmed
448,21-11-2018,7:30pm to 8:00pm,0,0,Not Confirmed
449,21-11-2018,8:00pm to 8:30pm,0,0,Not Confirmed
450,21-11-2018,8:30pm to 9:00pm,0,0,Not Confirmed
451,21-11-2018,9:00pm to 9:30pm,0,0,Not Confirmed
452,21-11-2018,9:30pm to 10:00pm,0,0,Not Confirmed
453,21-11-2018,10:00pm to 10:30pm,0,0,Not Confirmed
454,21-11-2018,10:30pm to 11:00pm,0,0,Not Confirmed
455,21-11-2018,11:00pm to 11:30pm,0,0,Not Confirmed
456,21-11-2018,11:30pm to 11:59pm,0,0,Not Confirmed
457,22-11-2018,12:00am to 12:30am,0,0,Not Confirmed
458,22-11-2018,12:30am to 1:00am,0,0,Not Confirmed
459,22-11-2018,1:00am to 1:30am,0,0,Not Confirmed
460,22-11-2018,1:30am to 2:00am,0,0,Not Confirmed
461,22-11-2018,2:00am to 2:30am,0,0,Not Confirmed
462,22-11-2018,2:30am to 3:00am,0,0,Not Confirmed
463,22-11-2018,3:00am to 3:30am,0,0,Not Confirmed
464,22-11-2018,8:30am to 9:00am,0,0,Not Confirmed
465,22-11-2018,9:00am to 9:30am,0,0,Not Confirmed
466,22-11-2018,9:30am to 10:00am,0,0,Not Confirmed
467,22-11-2018,10:00am to 10:30am,0,0,Not Confirmed
468,22-11-2018,10:30am to 11:00am,0,0,Not Confirmed
469,22-11-2018,11:00am to 11:30am,0,0,Not Confirmed
470,22-11-2018,11:30am to 12:00pm,0,0,Not Confirmed
471,22-11-2018,12:00pm to 12:30pm,0,0,Not Confirmed
472,22-11-2018,12:30pm to 1:00pm,0,0,Not Confirmed
473,22-11-2018,1:00pm to 1:30pm,0,0,Not Confirmed
474,22-11-2018,1:30pm to 2:00pm,0,0,Not Confirmed
475,22-11-2018,2:00pm to 2:30pm,0,0,Not Confirmed
476,22-11-2018,2:30pm to 3:00pm,0,0,Not Confirmed
477,22-11-2018,3:00pm to 3:30pm,0,0,Not Confirmed
478,22-11-2018,3:30pm to 4:00pm,0,0,Not Confirmed
479,22-11-2018,4:00pm to 4:30pm,0,0,Not Confirmed
480,22-11-2018,4:30pm to 5:00pm,0,0,Not Confirmed
481,22-11-2018,5:00pm to 5:30pm,0,0,Not Confirmed
482,22-11-2018,5:30pm to 6:00pm,0,0,Not Confirmed
483,22-11-2018,6:00pm to 6:30pm,0,0,Not Confirmed
484,22-11-2018,6:30pm to 7:00pm,0,0,Not Confirmed
485,22-11-2018,7:00pm to 7:30pm,0,0,Not Confirmed
486,22-11-2018,7:30pm to 8:00pm,0,0,Not Confirmed
487,22-11-2018,8:00pm to 8:30pm,0,0,Not Confirmed
488,22-11-2018,8:30pm to 9:00pm,0,0,Not Confirmed
489,22-11-2018,9:00pm to 9:30pm,0,0,Not Confirmed
490,22-11-2018,9:30pm to 10:00pm,0,0,Not Confirmed
491,22-11-2018,10:00pm to 10:30pm,0,0,Not Confirmed
492,22-11-2018,10:30pm to 11:00pm,0,0,Not Confirmed
493,22-11-2018,11:00pm to 11:30pm,0,0,Not Confirmed
494,22-11-2018,11:30pm to 11:59pm,0,0,Not Confirmed
495,23-11-2018,12:00am to 12:30am,0,0,Not Confirmed
496,23-11-2018,12:30am to 1:00am,0,0,Not Confirmed
497,23-11-2018,1:00am to 1:30am,0,0,Not Confirmed
498,23-11-2018,1:30am to 2:00am,0,0,Not Confirmed
499,23-11-2018,2:00am to 2:30am,0,0,Not Confirmed
500,23-11-2018,2:30am to 3:00am,0,0,Not Confirmed
501,23-11-2018,3:00am to 3:30am,0,0,Not Confirmed
502,23-11-2018,8:30am to 9:00am,0,0,Not Confirmed
503,23-11-2018,9:00am to 9:30am,0,0,Not Confirmed
504,23-11-2018,9:30am to 10:00am,0,0,Not Confirmed
505,23-11-2018,10:00am to 10:30am,0,0,Not Confirmed
506,23-11-2018,10:30am to 11:00am,0,0,Not Confirmed
507,23-11-2018,11:00am to 11:30am,Bass L30A,Starla.Mento@yale.edu,Confirmed
508,23-11-2018,11:30am to 12:00pm,Bass L30A,Nakesha.Henn@yale.edu,Confirmed
509,23-11-2018,12:00pm to 12:30pm,Bass L30A,Chantel.Stanhope@yale.edu,Confirmed
510,23-11-2018,12:30pm to 1:00pm,Bass L30A,Chantel.Takacs@yale.edu,Confirmed
511,23-11-2018,1:00pm to 1:30pm,Bass L30A,Temika.Paugh@yale.edu,Confirmed
512,23-11-2018,1:30pm to 2:00pm,Bass L30A,Trinity.Bungard@yale.edu,Confirmed
513,23-11-2018,2:00pm to 2:30pm,Bass L30A,Imogene.Ballinger@yale.edu,Confirmed
514,23-11-2018,2:30pm to 3:00pm,0,0,Not Confirmed
515,23-11-2018,3:00pm to 3:30pm,0,0,Not Confirmed
516,23-11-2018,3:30pm to 4:00pm,0,0,Not Confirmed
517,23-11-2018,4:00pm to 4:30pm,0,0,Not Confirmed
518,23-11-2018,4:30pm to 5:00pm,0,0,Not Confirmed
519,23-11-2018,5:00pm to 5:30pm,0,0,Not Confirmed
520,23-11-2018,5:30pm to 6:00pm,0,0,Not Confirmed
521,23-11-2018,6:00pm to 6:30pm,0,0,Not Confirmed
522,23-11-2018,6:30pm to 7:00pm,0,0,Not Confirmed
523,23-11-2018,7:00pm to 7:30pm,0,0,Not Confirmed
524,23-11-2018,7:30pm to 8:00pm,0,0,Not Confirmed
525,23-11-2018,8:00pm to 8:30pm,0,0,Not Confirmed
526,23-11-2018,8:30pm to 9:00pm,0,0,Not Confirmed
527,23-11-2018,9:00pm to 9:30pm,0,0,Not Confirmed
528,23-11-2018,9:30pm to 10:00pm,0,0,Not Confirmed
529,23-11-2018,10:00pm to 10:30pm,0,0,Not Confirmed
530,23-11-2018,10:30pm to 11:00pm,0,0,Not Confirmed
531,23-11-2018,11:00pm to 11:30pm,0,0,Not Confirmed
532,23-11-2018,11:30pm to 11:59pm,0,0,Not Confirmed
533,24-11-2018,12:00am to 12:30am,0,0,Not Confirmed
534,24-11-2018,12:30am to 1:00am,0,0,Not Confirmed
535,24-11-2018,1:00am to 1:30am,0,0,Not Confirmed
536,24-11-2018,1:30am to 2:00am,0,0,Not Confirmed
537,24-11-2018,2:00am to 2:30am,0,0,Not Confirmed
538,24-11-2018,2:30am to 3:00am,0,0,Not Confirmed
539,24-11-2018,3:00am to 3:30am,0,0,Not Confirmed
540,24-11-2018,8:30am to 9:00am,0,0,Not Confirmed
541,24-11-2018,9:00am to 9:30am,0,0,Not Confirmed
542,24-11-2018,9:30am to 10:00am,0,0,Not Confirmed
543,24-11-2018,10:00am to 10:30am,0,0,Not Confirmed
544,24-11-2018,10:30am to 11:00am,0,0,Not Confirmed
545,24-11-2018,11:00am to 11:30am,Bass L30A,Caren.Henn@yale.edu,Confirmed
546,24-11-2018,11:30am to 12:00pm,Bass L30A,Joleen.Henn@yale.edu,Confirmed
547,24-11-2018,12:00pm to 12:30pm,Bass L30A,Portia.Takacs@yale.edu,Confirmed
548,24-11-2018,12:30pm to 1:00pm,Bass L30A,Imogene.Colorado@yale.edu,Confirmed
549,24-11-2018,1:00pm to 1:30pm,Bass L30A,Lorna.Takacs@yale.edu,Confirmed
550,24-11-2018,1:30pm to 2:00pm,Bass L30A,Onita.Henn@yale.edu,Confirmed
551,24-11-2018,2:00pm to 2:30pm,Bass L30A,Sherilyn.Paugh@yale.edu,Confirmed
552,24-11-2018,2:30pm to 3:00pm,0,0,Not Confirmed
553,24-11-2018,3:00pm to 3:30pm,0,0,Not Confirmed
554,24-11-2018,3:30pm to 4:00pm,0,0,Not Confirmed
555,24-11-2018,4:00pm to 4:30pm,0,0,Not Confirmed
556,24-11-2018,4:30pm to 5:00pm,0,0,Not Confirmed
557,24-11-2018,5:00pm to 5:30pm,0,0,Not Confirmed
558,24-11-2018,5:30pm to 6:00pm,0,0,Not Confirmed
559,24-11-2018,6:00pm to 6:30pm,0,0,Not Confirmed
560,24-11-2018,6:30pm to 7:00pm,0,0,Not Confirmed
561,24-11-2018,7:00pm to 7:30pm,0,0,Not Confirmed
562,24-11-2018,7:30pm to 8:00pm,0,0,Not Confirmed
563,24-11-2018,8:00pm to 8:30pm,0,0,Not Confirmed
564,24-11-2018,8:30pm to 9:00pm,0,0,Not Confirmed
565,24-11-2018,9:00pm to 9:30pm,0,0,Not Confirmed
566,24-11-2018,9:30pm to 10:00pm,0,0,Not Confirmed
567,24-11-2018,10:00pm to 10:30pm,0,0,Not Confirmed
568,24-11-2018,10:30pm to 11:00pm,0,0,Not Confirmed
569,24-11-2018,11:00pm to 11:30pm,0,0,Not Confirmed
570,24-11-2018,11:30pm to 11:59pm,0,0,Not Confirmed
571,25-11-2018,12:00am to 12:30am,0,0,Not Confirmed
572,25-11-2018,12:30am to 1:00am,0,0,Not Confirmed
573,25-11-2018,1:00am to 1:30am,0,0,Not Confirmed
574,25-11-2018,1:30am to 2:00am,0,0,Not Confirmed
575,25-11-2018,2:00am to 2:30am,0,0,Not Confirmed
576,25-11-2018,2:30am to 3:00am,0,0,Not Confirmed
577,25-11-2018,3:00am to 3:30am,0,0,Not Confirmed
578,25-11-2018,8:30am to 9:00am,0,0,Not Confirmed
579,25-11-2018,9:00am to 9:30am,0,0,Not Confirmed
580,25-11-2018,9:30am to 10:00am,0,0,Not Confirmed
581,25-11-2018,10:00am to 10:30am,0,0,Not Confirmed
582,25-11-2018,10:30am to 11:00am,0,0,Not Confirmed
583,25-11-2018,11:00am to 11:30am,0,0,Not Confirmed
584,25-11-2018,11:30am to 12:00pm,0,0,Not Confirmed
585,25-11-2018,12:00pm to 12:30pm,Bass L34D,Onita.Mento@yale.edu,Confirmed
586,25-11-2018,12:30pm to 1:00pm,Bass L34D,Onita.Saad@yale.edu,Confirmed
587,25-11-2018,1:00pm to 1:30pm,Bass L34D,Brenton.Casiano@yale.edu,Confirmed
588,25-11-2018,1:30pm to 2:00pm,Bass L34D,Caren.Luk@yale.edu,Confirmed
589,25-11-2018,2:00pm to 2:30pm,Bass L34D,Jane.Paugh@yale.edu,Confirmed
590,25-11-2018,2:30pm to 3:00pm,Bass L34D,Janet.Paugh@yale.edu,Confirmed
591,25-11-2018,3:00pm to 3:30pm,Bass L34D,Kyung.Paugh@yale.edu,Confirmed
592,25-11-2018,3:30pm to 4:00pm,Bass L34D,Nakesha.Mento@yale.edu,Confirmed
593,25-11-2018,4:00pm to 4:30pm,Bass L34D,Devona.Casiano@yale.edu,Confirmed
594,25-11-2018,4:30pm to 5:00pm,Bass L34D,Sari.Paugh@yale.edu,Confirmed
595,25-11-2018,5:00pm to 5:30pm,Bass L34D,Odell.Saad@yale.edu,Confirmed
596,25-11-2018,5:30pm to 6:00pm,Bass L34D,Janet.Takacs@yale.edu,Confirmed
597,25-11-2018,6:00pm to 6:30pm,Bass L34D,Kyung.Huffman@yale.edu,Confirmed
598,25-11-2018,6:30pm to 7:00pm,Bass L34D,Brenton.Saad@yale.edu,Confirmed
599,25-11-2018,7:00pm to 7:30pm,Bass L34D,Maurita.Saad@yale.edu,Confirmed
600,25-11-2018,7:30pm to 8:00pm,Bass L34D,Devon.Mento@yale.edu,Confirmed
601,25-11-2018,8:00pm to 8:30pm,Bass L34B,Regine.Bungard@yale.edu,Confirmed
602,25-11-2018,8:30pm to 9:00pm,Bass L34B,Julianne.Huffman@yale.edu,Confirmed
603,25-11-2018,9:00pm to 9:30pm,Bass L34B,Portia.Takacs@yale.edu,Confirmed
604,25-11-2018,9:30pm to 10:00pm,Bass L34B,Theodore.Takacs@yale.edu,Confirmed
605,25-11-2018,10:00pm to 10:30pm,Bass L34B,Devon.Dates@yale.edu,Confirmed
606,25-11-2018,10:30pm to 11:00pm,Bass L34B,Jane.Luk@yale.edu,Confirmed
607,25-11-2018,11:00pm to 11:30pm,Bass L34B,Chantel.Saad@yale.edu,Confirmed
608,25-11-2018,11:30pm to 11:59pm,Bass L34B,Chantel.Huffman@yale.edu,Confirmed
609,26-11-2018,12:00am to 12:30am,Bass L30A,Kyung.Luk@yale.edu,Confirmed
610,26-11-2018,12:30am to 1:00am,Bass L30A,Joleen.Luk@yale.edu,Confirmed
611,26-11-2018,1:00am to 1:30am,Bass L30A,Temika.Luk@yale.edu,Confirmed
612,26-11-2018,1:30am to 2:00am,0,0,Not Confirmed
613,26-11-2018,2:00am to 2:30am,0,0,Not Confirmed
614,26-11-2018,2:30am to 3:00am,0,0,Not Confirmed
615,26-11-2018,3:00am to 3:30am,0,0,Not Confirmed
616,26-11-2018,8:30am to 9:00am,Bass L34B,Devon.Henn@yale.edu,Confirmed
617,26-11-2018,9:00am to 9:30am,Bass L34B,Trinity.Luk@yale.edu,Confirmed
618,26-11-2018,9:30am to 10:00am,Bass L34B,Kyung.Paugh@yale.edu,Confirmed
619,26-11-2018,10:00am to 10:30am,Bass L34B,Nakesha.Mento@yale.edu,Confirmed
620,26-11-2018,10:30am to 11:00am,Bass L34B,Jane.Mento@yale.edu,Confirmed
621,26-11-2018,11:00am to 11:30am,Bass L34B,Temika.Henn@yale.edu,Confirmed
622,26-11-2018,11:30am to 12:00pm,Bass L34B,Nakesha.Casiano@yale.edu,Confirmed
623,26-11-2018,12:00pm to 12:30pm,Bass L34B,Odell.Dates@yale.edu,Confirmed
624,26-11-2018,12:30pm to 1:00pm,Bass L34B,Regine.Colorado@yale.edu,Confirmed
625,26-11-2018,1:00pm to 1:30pm,Bass L34B,Kyung.Casiano@yale.edu,Confirmed
626,26-11-2018,1:30pm to 2:00pm,Bass L34B,Kyung.Mento@yale.edu,Confirmed
627,26-11-2018,2:00pm to 2:30pm,Bass L34B,Devona.Mento@yale.edu,Confirmed
628,26-11-2018,2:30pm to 3:00pm,Bass L34B,Jane.Saad@yale.edu,Confirmed
629,26-11-2018,3:00pm to 3:30pm,Bass L34B,Maurita.Bungard@yale.edu,Confirmed
630,26-11-2018,3:30pm to 4:00pm,Bass L34B,Nakesha.Takacs@yale.edu,Confirmed
631,26-11-2018,4:00pm to 4:30pm,Bass L34B,Nakesha.Ballinger@yale.edu,Confirmed
632,26-11-2018,4:30pm to 5:00pm,Bass L34B,Kyung.Dates@yale.edu,Confirmed
633,26-11-2018,5:00pm to 5:30pm,Bass L34B,Onita.Paugh@yale.edu,Confirmed
634,26-11-2018,5:30pm to 6:00pm,Bass L34B,Maurita.Luk@yale.edu,Confirmed
635,26-11-2018,6:00pm to 6:30pm,Bass L34B,Sherilyn.Bungard@yale.edu,Confirmed
636,26-11-2018,6:30pm to 7:00pm,Bass L34B,Joleen.Bungard@yale.edu,Confirmed
637,26-11-2018,7:00pm to 7:30pm,Bass L34B,Devon.Colorado@yale.edu,Confirmed
638,26-11-2018,7:30pm to 8:00pm,Bass L34B,Chantel.Dates@yale.edu,Confirmed
639,26-11-2018,8:00pm to 8:30pm,Bass L34B,Devon.Bungard@yale.edu,Confirmed
640,26-11-2018,8:30pm to 9:00pm,Bass L34B,Portia.Huffman@yale.edu,Confirmed
641,26-11-2018,9:00pm to 9:30pm,Bass L34B,Joleen.Stanhope@yale.edu,Confirmed
642,26-11-2018,9:30pm to 10:00pm,Bass L34B,Theodore.Takacs@yale.edu,Confirmed
643,26-11-2018,10:00pm to 10:30pm,Bass L34B,Devona.Dates@yale.edu,Confirmed
644,26-11-2018,10:30pm to 11:00pm,Bass L34B,Chantel.Luk@yale.edu,Confirmed
645,26-11-2018,11:00pm to 11:30pm,Bass L34B,Odell.Saad@yale.edu,Confirmed
646,26-11-2018,11:30pm to 11:59pm,Bass L34B,Sari.Casiano@yale.edu,Confirmed
647,27-11-2018,12:00am to 12:30am,Bass L30A,Kyung.Henn@yale.edu,Confirmed
648,27-11-2018,12:30am to 1:00am,Bass L30A,Temika.Stanhope@yale.edu,Confirmed
649,27-11-2018,1:00am to 1:30am,Bass L30A,Janet.Ballinger@yale.edu,Confirmed
650,27-11-2018,1:30am to 2:00am,0,0,Not Confirmed
651,27-11-2018,2:00am to 2:30am,0,0,Not Confirmed
652,27-11-2018,2:30am to 3:00am,0,0,Not Confirmed
653,27-11-2018,3:00am to 3:30am,0,0,Not Confirmed
654,27-11-2018,8:30am to 9:00am,Bass L30A,Jane.Huffman@yale.edu,Confirmed
655,27-11-2018,9:00am to 9:30am,Bass L30A,Devon.Huffman@yale.edu,Confirmed
656,27-11-2018,9:30am to 10:00am,Bass L30A,Lorna.Ballinger@yale.edu,Confirmed
657,27-11-2018,10:00am to 10:30am,Bass L30A,Kyung.Casiano@yale.edu,Confirmed
658,27-11-2018,10:30am to 11:00am,Bass L30A,Temika.Ballinger@yale.edu,Confirmed
659,27-11-2018,11:00am to 11:30am,Bass L30A,Maurita.Henn@yale.edu,Confirmed
660,27-11-2018,11:30am to 12:00pm,Bass L30A,Sherilyn.Saad@yale.edu,Confirmed
661,27-11-2018,12:00pm to 12:30pm,Bass L30A,Regine.Bungard@yale.edu,Confirmed
662,27-11-2018,12:30pm to 1:00pm,Bass L30A,Starla.Bungard@yale.edu,Confirmed
663,27-11-2018,1:00pm to 1:30pm,Bass L30A,Sherilyn.Stanhope@yale.edu,Confirmed
664,27-11-2018,1:30pm to 2:00pm,Bass L30A,Joleen.Paugh@yale.edu,Confirmed
665,27-11-2018,2:00pm to 2:30pm,Bass L30A,Sherilyn.Takacs@yale.edu,Confirmed
666,27-11-2018,2:30pm to 3:00pm,Bass L30A,Maurita.Casiano@yale.edu,Confirmed
667,27-11-2018,3:00pm to 3:30pm,Bass L30A,Portia.Stanhope@yale.edu,Confirmed
668,27-11-2018,3:30pm to 4:00pm,Bass L30A,Regine.Stanhope@yale.edu,Confirmed
669,27-11-2018,4:00pm to 4:30pm,Bass L30A,Devona.Casiano@yale.edu,Confirmed
670,27-11-2018,4:30pm to 5:00pm,Bass L30A,Caren.Takacs@yale.edu,Confirmed
671,27-11-2018,5:00pm to 5:30pm,Bass L30A,Brenton.Mento@yale.edu,Confirmed
672,27-11-2018,5:30pm to 6:00pm,Bass L30A,Lorna.Mento@yale.edu,Confirmed
673,27-11-2018,6:00pm to 6:30pm,Bass L30A,Jane.Mento@yale.edu,Confirmed
674,27-11-2018,6:30pm to 7:00pm,Bass L30A,Devona.Saad@yale.edu,Confirmed
675,27-11-2018,7:00pm to 7:30pm,Bass L30A,Sherilyn.Ballinger@yale.edu,Confirmed
